future_opt	future	condition	is_impossible_choice	explanation_text	written_explanation	question_choice_order	selected_answer_position	future_choice	future_text	ts_is_same_dataset_start	ts_submitted_	study_id	study	is_correct	is_possible	id
static_ani	They're pretty slick.	stepthru	possible	outliers-drive-up-masters	A few low PHD salaries in academia, or a few high Masters salaries in Industry would give this result.	{'left-more-than-right':0,'mystery-work-on-left':1,'outliers-drive-up-masters':2,'left-not-stat-sig':3,'non-grads-on-right':4,'many-industry-on-right':5,'more-masters-in-industry':6,'none-of-the-above':7}	2	static_ani	They're pretty slick.	2020-09-14 11:30:26	2020-09-14 11:36:42	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	1241
just_static	None	static	impossible	mystery-work-on-left	I believe the table on the left is a vague table because it doesn't specify what occupation those workers are in. While on the right side it limits it to academia, and industry. This makes it difficult to gauge what those people are doing. I believe my choice was the correct choice because it takes into consideration people who in neither industry nor academia, and so they are unable to represent the general trend for those in academia, and industry. This makes it extremely difficult to say that those which career will provide the most salary. Due to the limited information on the left table it makes my choice seem like a solid choice because if you really want to get a sample size of specific occupation compared to another occupation you need to break it down by occupations, and not just by one side having a master or PHD while the other have a occupation. That just make it seem like the one on the left is average and comparable to those on the right. I believe this is not the case and I think expanding that table and using occupations would provide a more fruitful data quality and allow the researchers to see what the general trend actually is.	{'non-grads-on-right':0,'outliers-drive-up-masters':1,'left-not-stat-sig':2,'left-more-than-right':3,'mystery-work-on-left':4,'more-masters-in-industry':5,'many-industry-on-right':6,'none-of-the-above':7}	4	just_static	None	2020-09-14 11:59:42	2020-09-14 12:37:57	simpsons_multiple_choice_tibble	tibble	FALSE	FALSE	1242
static_ani	I like visual information, and the more than can explain what seems like discrepancies can help me understand the data a lot better. This gives a really good representation of 100 people.	static	impossible	more-masters-in-industry	None	{'non-grads-on-right':0,'left-more-than-right':1,'left-not-stat-sig':2,'outliers-drive-up-masters':3,'more-masters-in-industry':4,'mystery-work-on-left':5,'many-industry-on-right':6,'none-of-the-above':7}	4	static_ani	I like visual information, and the more than can explain what seems like discrepancies can help me understand the data a lot better. This gives a really good representation of 100 people.	2020-09-14 09:36:13	2020-09-14 09:38:51	simpsons_multiple_choice_sanddance	sanddance	TRUE	FALSE	1243
static_ani	None	static	possible	mystery-work-on-left	None	{'mystery-work-on-left':0,'outliers-drive-up-masters':1,'many-industry-on-right':2,'left-more-than-right':3,'more-masters-in-industry':4,'non-grads-on-right':5,'left-not-stat-sig':6,'none-of-the-above':7}	0	static_ani	None	2020-09-14 11:38:21	2020-09-14 11:40:32	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	1244
static_ani	The animations make this chart even easier to understand and goes into specifics in a very clear/concise way. Definitely prefer the ones with animations overall.	static	impossible	mystery-work-on-left	None	{'left-not-stat-sig':0,'many-industry-on-right':1,'non-grads-on-right':2,'left-more-than-right':3,'more-masters-in-industry':4,'outliers-drive-up-masters':5,'mystery-work-on-left':6,'none-of-the-above':7}	6	static_ani	The animations make this chart even easier to understand and goes into specifics in a very clear/concise way. Definitely prefer the ones with animations overall.	2020-09-14 12:36:59	2020-09-14 12:42:45	simpsons_multiple_choice_sanddance	sanddance	FALSE	FALSE	1245
static_ani	The animations give a more real explanation of the data, you can see the actual number of people and how they are grouped.	static	possible	more-masters-in-industry	The people with PhDs working in industry are likely a much smaller group.	{'left-not-stat-sig':0,'many-industry-on-right':1,'left-more-than-right':2,'mystery-work-on-left':3,'non-grads-on-right':4,'more-masters-in-industry':5,'outliers-drive-up-masters':6,'none-of-the-above':7}	5	static_ani	The animations give a more real explanation of the data, you can see the actual number of people and how they are grouped.	2020-09-14 12:39:49	2020-09-14 12:44:19	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	1246
just_static	I like static chart better because if their is a particular point of data I want to see, I don't have to wait for the animation to rerun back to that point.	stepthru	impossible	more-masters-in-industry	None	{'left-more-than-right':0,'outliers-drive-up-masters':1,'left-not-stat-sig':2,'more-masters-in-industry':3,'many-industry-on-right':4,'non-grads-on-right':5,'mystery-work-on-left':6,'none-of-the-above':7}	3	just_static	I like static chart better because if their is a particular point of data I want to see, I don't have to wait for the animation to rerun back to that point.	2020-09-14 12:37:35	2020-09-14 12:44:24	simpsons_multiple_choice_sanddance	sanddance	TRUE	FALSE	1247
static_ani	They are interesting to see, kinda fun and different.	static	impossible	more-masters-in-industry	I waffled between the two answers but picked the one I thought was more correct of the two.	{'non-grads-on-right':0,'mystery-work-on-left':1,'left-not-stat-sig':2,'many-industry-on-right':3,'more-masters-in-industry':4,'left-more-than-right':5,'outliers-drive-up-masters':6,'none-of-the-above':7}	4	static_ani	They are interesting to see, kinda fun and different.	2020-09-14 12:33:54	2020-09-14 12:45:57	simpsons_multiple_choice_tibble	tibble	TRUE	FALSE	1248
just_static	I would hope most people could infer the reason from the static table. While there is a place for data journalism in explaining/showing complex or moving trends, there tends to be too many of these created and it takes away from a story. Humans like to look at visuals, but using it too much just feeds our ability to focus on written pieces.	static	possible	more-masters-in-industry	None	{'many-industry-on-right':0,'left-not-stat-sig':1,'mystery-work-on-left':2,'non-grads-on-right':3,'more-masters-in-industry':4,'outliers-drive-up-masters':5,'left-more-than-right':6,'none-of-the-above':7}	4	just_static	I would hope most people could infer the reason from the static table. While there is a place for data journalism in explaining/showing complex or moving trends, there tends to be too many of these created and it takes away from a story. Humans like to look at visuals, but using it too much just feeds our ability to focus on written pieces.	2020-09-14 12:40:24	2020-09-14 12:46:24	simpsons_multiple_choice_tibble	tibble	TRUE	TRUE	1249
just_static	The animation charts have a slow moving form that gives me motion sickness.	stepthru	possible	more-masters-in-industry	None	{'left-not-stat-sig':0,'mystery-work-on-left':1,'outliers-drive-up-masters':2,'more-masters-in-industry':3,'left-more-than-right':4,'non-grads-on-right':5,'many-industry-on-right':6,'none-of-the-above':7}	3	just_static	The animation charts have a slow moving form that gives me motion sickness.	2020-09-14 11:25:06	2020-09-14 11:46:32	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	1250
just_static	The animations don't seem necessary  I think a simple summary would be more useful	stepthru	impossible	more-masters-in-industry	None	{'left-not-stat-sig':0,'left-more-than-right':1,'outliers-drive-up-masters':2,'more-masters-in-industry':3,'mystery-work-on-left':4,'non-grads-on-right':5,'many-industry-on-right':6,'none-of-the-above':7}	3	just_static	The animations don't seem necessary  I think a simple summary would be more useful	2020-09-14 11:39:48	2020-09-14 11:46:40	simpsons_multiple_choice_tibble	tibble	TRUE	FALSE	1251
static_ani	None	stepthru	possible	more-masters-in-industry	None	{'non-grads-on-right':0,'outliers-drive-up-masters':1,'left-not-stat-sig':2,'more-masters-in-industry':3,'many-industry-on-right':4,'left-more-than-right':5,'mystery-work-on-left':6,'none-of-the-above':7}	3	static_ani	None	2020-09-14 09:39:14	2020-09-14 09:47:13	simpsons_multiple_choice_tibble	tibble	TRUE	TRUE	1252
static_ani	I like the animations they help me understand more deeply.	static	possible	outliers-drive-up-masters	Either there are extreme examples of those with Master's making more, a disproportionate number of degrees, and or varying salaries in industries, or all of the above.	{'more-masters-in-industry':0,'outliers-drive-up-masters':1,'many-industry-on-right':2,'mystery-work-on-left':3,'left-not-stat-sig':4,'non-grads-on-right':5,'left-more-than-right':6,'none-of-the-above':7}	1	static_ani	I like the animations they help me understand more deeply.	2020-09-14 09:44:42	2020-09-14 09:48:44	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	1253
static_ani	the animations makes it more easier to understand how the changes take place	static	possible	more-masters-in-industry	i think the difference between the average salaries of masters in the two fields makes it possible	{'more-masters-in-industry':0,'many-industry-on-right':1,'non-grads-on-right':2,'mystery-work-on-left':3,'outliers-drive-up-masters':4,'left-not-stat-sig':5,'left-more-than-right':6,'none-of-the-above':7}	0	static_ani	the animations makes it more easier to understand how the changes take place	2020-09-14 12:38:28	2020-09-14 12:48:28	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	1254
static_ani	The combination of static charts and animations gives a fuller picture of the data being represented than just static charts alone.	static	impossible	more-masters-in-industry	None	{'outliers-drive-up-masters':0,'more-masters-in-industry':1,'many-industry-on-right':2,'left-not-stat-sig':3,'left-more-than-right':4,'mystery-work-on-left':5,'non-grads-on-right':6,'none-of-the-above':7}	1	static_ani	The combination of static charts and animations gives a fuller picture of the data being represented than just static charts alone.	2020-09-14 10:44:11	2020-09-14 10:50:32	simpsons_multiple_choice_sanddance	sanddance	TRUE	FALSE	1255
static_ani	The animations help a little to get the gist of proportion, but only if they are accurate. There's not enough time shown to get an accurate count of how many workers are in each group. It would be best if the animation gave the number along with each group name.	static	possible	outliers-drive-up-masters	It makes sense if there are disproportionately more PhD holders working in academia. The lower pay would bring the overall average down to the numbers shown in the chart on the left. A better presentation of the data would be a pie chart, so the percentages of which degree holder is working in what field can be shown, and bring the data into perspective.	{'more-masters-in-industry':0,'non-grads-on-right':1,'many-industry-on-right':2,'left-not-stat-sig':3,'left-more-than-right':4,'mystery-work-on-left':5,'outliers-drive-up-masters':6,'none-of-the-above':7}	6	static_ani	The animations help a little to get the gist of proportion, but only if they are accurate. There's not enough time shown to get an accurate count of how many workers are in each group. It would be best if the animation gave the number along with each group name.	2020-09-14 11:40:22	2020-09-14 11:54:46	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	1256
static_ani	The animation shows the whole process to arrive at the final graphs. Sometimes you can actually see something that is not evident in the final graph; here you can see that there are actually 2 clusters of data points that lead to the final averages in the left graph, which explains the large confidence intervals and already hints at what the right graph shows.	stepthru	possible	more-masters-in-industry	Also, nearly 2/3 of the people with PhDs work in academia, which pays less and drives down the average PhD salary in the left chart. These 2 factors work together to make the difference between the 2 charts even greater.	{'left-more-than-right':0,'non-grads-on-right':1,'more-masters-in-industry':2,'left-not-stat-sig':3,'many-industry-on-right':4,'outliers-drive-up-masters':5,'mystery-work-on-left':6,'none-of-the-above':7}	2	static_ani	The animation shows the whole process to arrive at the final graphs. Sometimes you can actually see something that is not evident in the final graph; here you can see that there are actually 2 clusters of data points that lead to the final averages in the left graph, which explains the large confidence intervals and already hints at what the right graph shows.	2020-09-14 12:32:32	2020-09-14 13:01:51	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	1257
